INFO 2024-12-12 11:03:14,974 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-12 11:15:48,441 utils (0.000) SELECT "tracker_task"."id", "tracker_task"."task_name" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1059; args=(1059,); alias=default
DEBUG 2024-12-12 11:15:48,446 utils (0.016) SELECT "tracker_user"."id" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1060; args=(1060,); alias=default
DEBUG 2024-12-12 11:15:48,448 utils (0.000) SELECT "tracker_task"."id", "tracker_task"."task_name" FROM "tracker_task" INNER JOIN "tracker_item_tasks" ON ("tracker_task"."id" = "tracker_item_tasks"."task_id") WHERE "tracker_item_tasks"."item_id" = 1060; args=(1060,); alias=default
INFO 2024-12-12 11:15:48,449 basehttp "GET /ajax/load-contract-data/?contract_id=315 HTTP/1.1" 200 5596
DEBUG 2024-12-12 11:15:51,613 utils (0.000) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-12T10:15:51.536601+00:00'::timestamptz AND "django_session"."session_key" = 'ixs12k3x8459hta38s3q8kcb6yx14kna') LIMIT 21; args=(datetime.datetime(2024, 12, 12, 10, 15, 51, 536601, tzinfo=datetime.timezone.utc), 'ixs12k3x8459hta38s3q8kcb6yx14kna'); alias=default
DEBUG 2024-12-12 11:15:51,616 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" WHERE "tracker_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-12 11:15:51,622 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" WHERE "tracker_contract"."id" = 315 LIMIT 21; args=(315,); alias=default
DEBUG 2024-12-12 11:15:51,630 utils (0.000) SELECT "tracker_section"."id", "tracker_section"."section_name", "tracker_section"."allocated_budget", "tracker_section"."section_billed_hourly", "tracker_section"."order" FROM "tracker_section" INNER JOIN "tracker_contract_section" ON ("tracker_section"."id" = "tracker_contract_section"."section_id") WHERE "tracker_contract_section"."contract_id" = 315; args=(315,); alias=default
DEBUG 2024-12-12 11:15:51,635 utils (0.016) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2011; args=(2011,); alias=default
DEBUG 2024-12-12 11:15:51,639 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Bauakustische Beratung', "description" = 'ïKl‰ren der bauakustischen Anforderungen und Festlegen der Grundlagen, Anforderungen und Kennwerten
ïVorschlag f¸r die Bauausf¸hrung (Produkte, Qualit‰ten, Dimensionierung)
ïErstellung eines Berechnungsmodells nach DIN 4109
ïDimensionierung und Bemessung der Bauteile
ïBerechnung und Beurteilung der zu erwartenden Kenngrˆﬂen
ïMitwirken bei der Ausf¸hrungsplanung
ïSchriftliche Dokumentation der Ergebnisse', "quantity" = 1.0, "unit" = 'Psch', "rate" = 0.0, "total" = 0.0, "order" = 2 WHERE "tracker_item"."id" = 1055; args=('Bauakustische Beratung', 'ïKl‰ren der bauakustischen Anforderungen und Festlegen der Grundlagen, Anforderungen und Kennwerten\nïVorschlag f¸r die Bauausf¸hrung (Produkte, Qualit‰ten, Dimensionierung)\nïErstellung eines Berechnungsmodells nach DIN 4109\nïDimensionierung und Bemessung der Bauteile\nïBerechnung und Beurteilung der zu erwartenden Kenngrˆﬂen\nïMitwirken bei der Ausf¸hrungsplanung\nïSchriftliche Dokumentation der Ergebnisse', 1.0, 'Psch', 0.0, 0.0, 2, 1055); alias=default
DEBUG 2024-12-12 11:15:51,641 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Raumakustische Beratung', "description" = 'ïKl‰ren der raumakustischen Anforderungen und Festlegen der Grundlagen, Anforderungen und Kennwerten
ïErstellung des raumakustischen Gesamtkonzeptes
ïVorschl‰ge f¸r die Ausf¸hrung der Raumoberfl‰chen (Produkte, Qualit‰ten, Dimensionierung und r‰umliche Anordnung)
ïBemessen der Bauteile
ïMitwirken bei der Ausf¸hrungsplanung
ïSchriftliche Dokumentation der Ergebnisse', "quantity" = 1.0, "unit" = 'Psch', "rate" = 0.0, "total" = 0.0, "order" = 0 WHERE "tracker_item"."id" = 1041; args=('Raumakustische Beratung', 'ïKl‰ren der raumakustischen Anforderungen und Festlegen der Grundlagen, Anforderungen und Kennwerten\nïErstellung des raumakustischen Gesamtkonzeptes\nïVorschl‰ge f¸r die Ausf¸hrung der Raumoberfl‰chen (Produkte, Qualit‰ten, Dimensionierung und r‰umliche Anordnung)\nïBemessen der Bauteile\nïMitwirken bei der Ausf¸hrungsplanung\nïSchriftliche Dokumentation der Ergebnisse', 1.0, 'Psch', 0.0, 0.0, 0, 1041); alias=default
DEBUG 2024-12-12 11:15:51,643 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Schallfeldsimulation', "description" = 'ïModellierung druckakustischer Effekte, wie z.B. Raummoden, mit FEM, BEM, und hybriden FEM-BEM-Kombinationen
ïErstellung eines akustischen Modells basierend auf einem architektonischen 3D-Modell
ïBerechnung des r‰umlichen Schallfeldes und Auswertung nach raumakustischen Kriterien
ïKonzeption akustisch wirksamer Bauteile (Resonatoren), Berechnung der erforderlichen Mengen und Optimierung der Anordnung
ïBerechnung der Raum¸bertragungsfunktion f¸r einen ‹bertragungsweg
ïSchriftliche Dokumentation der Ergebnisse', "quantity" = 1.0, "unit" = 'Psch', "rate" = 0.0, "total" = 0.0, "order" = 1 WHERE "tracker_item"."id" = 1042; args=('Schallfeldsimulation', 'ïModellierung druckakustischer Effekte, wie z.B. Raummoden, mit FEM, BEM, und hybriden FEM-BEM-Kombinationen\nïErstellung eines akustischen Modells basierend auf einem architektonischen 3D-Modell\nïBerechnung des r‰umlichen Schallfeldes und Auswertung nach raumakustischen Kriterien\nïKonzeption akustisch wirksamer Bauteile (Resonatoren), Berechnung der erforderlichen Mengen und Optimierung der Anordnung\nïBerechnung der Raum¸bertragungsfunktion f¸r einen ‹bertragungsweg\nïSchriftliche Dokumentation der Ergebnisse', 1.0, 'Psch', 0.0, 0.0, 1, 1042); alias=default
DEBUG 2024-12-12 11:15:51,647 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2012; args=(2012,); alias=default
DEBUG 2024-12-12 11:15:51,649 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Ausf¸hrungsplanung, Kostensch‰tzung und Vorbereitung der Ausschreibungsunterlagen', "description" = 'ïUmsetzung der Ergebnisse der raumakustischen Beratung basierend auf dem Architektenentwurf
ïAusf¸hrungsplanung in Leitdetails als Grundlage der Ausschreibung
ïDetaillierung aller akustisch relevanten Positionen f¸r technische Gewerke (TGA/Medientechnik)
ïKostensch‰tzung
ïErstellung von Leistungsverzeichnissen', "quantity" = 0.0, "unit" = 'Std.', "rate" = 0.0, "total" = 0.0, "order" = 0 WHERE "tracker_item"."id" = 1044; args=('Ausf¸hrungsplanung, Kostensch‰tzung und Vorbereitung der Ausschreibungsunterlagen', 'ïUmsetzung der Ergebnisse der raumakustischen Beratung basierend auf dem Architektenentwurf\nïAusf¸hrungsplanung in Leitdetails als Grundlage der Ausschreibung\nïDetaillierung aller akustisch relevanten Positionen f¸r technische Gewerke (TGA/Medientechnik)\nïKostensch‰tzung\nïErstellung von Leistungsverzeichnissen', 0.0, 'Std.', 0.0, 0.0, 0, 1044); alias=default
DEBUG 2024-12-12 11:15:51,653 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Gesamtentwurf ', "description" = 'ïAkustikdesignleistung aus einer Hand (nur in Kombination mit Beauftragung der Ausf¸hrungsplanung)', "quantity" = 0.0, "unit" = 'Std.', "rate" = 0.0, "total" = 0.0, "order" = 1 WHERE "tracker_item"."id" = 1045; args=('Gesamtentwurf ', 'ïAkustikdesignleistung aus einer Hand (nur in Kombination mit Beauftragung der Ausf¸hrungsplanung)', 0.0, 'Std.', 0.0, 0.0, 1, 1045); alias=default
DEBUG 2024-12-12 11:15:51,655 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2013; args=(2013,); alias=default
DEBUG 2024-12-12 11:15:51,657 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Entwurf Medientechnik', "description" = 'ïEntwurf eines Medien-, Steuerungs- und Elektrotechnikkonzepts entsprechend den Nutzeranforderungen
ïKostensch‰tzung', "quantity" = 0.0, "unit" = 'Std.', "rate" = 0.0, "total" = 0.0, "order" = 0 WHERE "tracker_item"."id" = 1046; args=('Entwurf Medientechnik', 'ïEntwurf eines Medien-, Steuerungs- und Elektrotechnikkonzepts entsprechend den Nutzeranforderungen\nïKostensch‰tzung', 0.0, 'Std.', 0.0, 0.0, 0, 1046); alias=default
DEBUG 2024-12-12 11:15:51,659 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Ausf¸hrungsplanung / Ausschreibung', "description" = 'ïEinarbeitung in den Architektenentwurf
ïErstellung von Leistungsverzeichnissen
ïVorbereitung der Vergabe', "quantity" = 0.0, "unit" = 'Std.', "rate" = 0.0, "total" = 0.0, "order" = 1 WHERE "tracker_item"."id" = 1057; args=('Ausf¸hrungsplanung / Ausschreibung', 'ïEinarbeitung in den Architektenentwurf\nïErstellung von Leistungsverzeichnissen\nïVorbereitung der Vergabe', 0.0, 'Std.', 0.0, 0.0, 1, 1057); alias=default
DEBUG 2024-12-12 11:15:51,663 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2014; args=(2014,); alias=default
DEBUG 2024-12-12 11:15:51,666 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Einmessung', "description" = 'ïAbschluss-Einmessung der elektro-akustischen Anlage', "quantity" = 0.0, "unit" = 'Std.', "rate" = 0.0, "total" = 0.0, "order" = 1 WHERE "tracker_item"."id" = 1059; args=('Einmessung', 'ïAbschluss-Einmessung der elektro-akustischen Anlage', 0.0, 'Std.', 0.0, 0.0, 1, 1059); alias=default
DEBUG 2024-12-12 11:15:51,672 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Nachhallzeit Messung', "description" = 'ïBaubegleitende raumakustische Messungen zur Qualit‰tskontrolle gem‰ﬂ DIN EN ISO 3382-2
ïVorhaltung geeichter Messger‰te
ïAuswertung und Bewertung der Messergebnisse', "quantity" = 0.0, "unit" = 'Std.', "rate" = 0.0, "total" = 0.0, "order" = 0 WHERE "tracker_item"."id" = 1058; args=('Nachhallzeit Messung', 'ïBaubegleitende raumakustische Messungen zur Qualit‰tskontrolle gem‰ﬂ DIN EN ISO 3382-2\nïVorhaltung geeichter Messger‰te\nïAuswertung und Bewertung der Messergebnisse', 0.0, 'Std.', 0.0, 0.0, 0, 1058); alias=default
DEBUG 2024-12-12 11:15:51,675 utils (0.000) UPDATE "tracker_item" SET "Item_name" = 'Bau¸berwachung', "description" = 'ïVor-Ort-Termine w‰hrend der Bauphase und zur Schlussabnahme', "quantity" = 0.0, "unit" = 'Std.', "rate" = 0.0, "total" = 0.0, "order" = 2 WHERE "tracker_item"."id" = 1060; args=('Bau¸berwachung', 'ïVor-Ort-Termine w‰hrend der Bauphase und zur Schlussabnahme', 0.0, 'Std.', 0.0, 0.0, 2, 1060); alias=default
DEBUG 2024-12-12 11:15:51,679 utils (0.000) UPDATE "tracker_contract" SET "contract_name" = '2506-25-002 Beratungsleistung', "additional_fee_percentage" = 6.5, "vat_percentage" = 19 WHERE "tracker_contract"."id" = 315; args=('2506-25-002 Beratungsleistung', 6.5, Decimal('19'), 315); alias=default
INFO 2024-12-12 11:15:51,681 basehttp "POST /add-budget/ HTTP/1.1" 200 21
DEBUG 2024-12-12 11:15:51,822 utils (0.016) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-12T10:15:51.702151+00:00'::timestamptz AND "django_session"."session_key" = 'ixs12k3x8459hta38s3q8kcb6yx14kna') LIMIT 21; args=(datetime.datetime(2024, 12, 12, 10, 15, 51, 702151, tzinfo=datetime.timezone.utc), 'ixs12k3x8459hta38s3q8kcb6yx14kna'); alias=default
DEBUG 2024-12-12 11:15:51,830 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" WHERE "tracker_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-12 11:15:51,835 utils (0.000) SELECT "tracker_project"."id", "tracker_project"."project_name", "tracker_project"."project_address", "tracker_project"."client_name_id", "tracker_project"."project_no", "tracker_project"."status" FROM "tracker_project" WHERE "tracker_project"."id" = 67 LIMIT 21; args=(67,); alias=default
DEBUG 2024-12-12 11:15:51,841 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_project_user" ON ("tracker_user"."id" = "tracker_project_user"."user_id") WHERE "tracker_project_user"."project_id" = 67; args=(67,); alias=default
DEBUG 2024-12-12 11:15:51,851 utils (0.000) SELECT "tracker_contract"."id", "tracker_contract"."contract_name", "tracker_contract"."additional_fee_percentage", "tracker_contract"."vat_percentage" FROM "tracker_contract" INNER JOIN "tracker_project_contract" ON ("tracker_contract"."id" = "tracker_project_contract"."contract_id") WHERE "tracker_project_contract"."project_id" = 67; args=(67,); alias=default
DEBUG 2024-12-12 11:15:51,858 utils (0.000) SELECT "tracker_client"."id", "tracker_client"."client_name", "tracker_client"."client_mail", "tracker_client"."client_phone", "tracker_client"."firm_name", "tracker_client"."street_address", "tracker_client"."postal_code", "tracker_client"."city", "tracker_client"."country" FROM "tracker_client"; args=(); alias=default
DEBUG 2024-12-12 11:15:51,866 utils (0.000) SELECT "tracker_client"."id", "tracker_client"."client_name", "tracker_client"."client_mail", "tracker_client"."client_phone", "tracker_client"."firm_name", "tracker_client"."street_address", "tracker_client"."postal_code", "tracker_client"."city", "tracker_client"."country" FROM "tracker_client" WHERE "tracker_client"."id" = 37 LIMIT 21; args=(37,); alias=default
DEBUG 2024-12-12 11:15:51,869 utils (0.000) DECLARE "_django_curs_1552_sync_2" NO SCROLL CURSOR WITH HOLD FOR SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user"; args=(); alias=default
DEBUG 2024-12-12 11:15:51,882 utils (0.000) SELECT "tracker_section"."id", "tracker_section"."section_name", "tracker_section"."allocated_budget", "tracker_section"."section_billed_hourly", "tracker_section"."order" FROM "tracker_section" INNER JOIN "tracker_contract_section" ON ("tracker_section"."id" = "tracker_contract_section"."section_id") WHERE "tracker_contract_section"."contract_id" = 315; args=(315,); alias=default
DEBUG 2024-12-12 11:15:51,889 utils (0.016) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2011; args=(2011,); alias=default
DEBUG 2024-12-12 11:15:51,899 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1055; args=(1055,); alias=default
DEBUG 2024-12-12 11:15:51,902 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1042; args=(1042,); alias=default
DEBUG 2024-12-12 11:15:51,905 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1041; args=(1041,); alias=default
DEBUG 2024-12-12 11:15:51,907 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2012; args=(2012,); alias=default
DEBUG 2024-12-12 11:15:51,911 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1044; args=(1044,); alias=default
DEBUG 2024-12-12 11:15:51,915 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1045; args=(1045,); alias=default
DEBUG 2024-12-12 11:15:51,918 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2013; args=(2013,); alias=default
DEBUG 2024-12-12 11:15:51,920 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1057; args=(1057,); alias=default
DEBUG 2024-12-12 11:15:51,921 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1046; args=(1046,); alias=default
DEBUG 2024-12-12 11:15:51,923 utils (0.000) SELECT "tracker_item"."id", "tracker_item"."Item_name", "tracker_item"."description", "tracker_item"."quantity", "tracker_item"."unit", "tracker_item"."rate", "tracker_item"."total", "tracker_item"."order" FROM "tracker_item" INNER JOIN "tracker_section_Item" ON ("tracker_item"."id" = "tracker_section_Item"."item_id") WHERE "tracker_section_Item"."section_id" = 2014; args=(2014,); alias=default
DEBUG 2024-12-12 11:15:51,925 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1059; args=(1059,); alias=default
DEBUG 2024-12-12 11:15:51,930 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1058; args=(1058,); alias=default
DEBUG 2024-12-12 11:15:51,932 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" INNER JOIN "tracker_item_users" ON ("tracker_user"."id" = "tracker_item_users"."user_id") WHERE "tracker_item_users"."item_id" = 1060; args=(1060,); alias=default
DEBUG 2024-12-12 11:15:51,936 utils (0.000) SELECT "tracker_invoice"."id", "tracker_invoice"."project_id", "tracker_invoice"."contract_id", "tracker_invoice"."provided_quantities", "tracker_invoice"."invoice_net", "tracker_invoice"."invoice_gross", "tracker_invoice"."amount_received", "tracker_invoice"."title", "tracker_invoice"."created_at", "tracker_invoice"."invoice_type" FROM "tracker_invoice" WHERE "tracker_invoice"."project_id" = 67 ORDER BY "tracker_invoice"."created_at" DESC; args=(67,); alias=default
DEBUG 2024-12-12 11:15:51,937 base Exception while resolving variable 'provided_quantities' in template 'tracker/edit_project.html'.
Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 880, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
KeyError: 'provided_quantities'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 890, in _resolve_lookup
    current = getattr(current, bit)
              ^^^^^^^^^^^^^^^^^^^^^
AttributeError: 'dict' object has no attribute 'provided_quantities'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 896, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
ValueError: invalid literal for int() with base 10: 'provided_quantities'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 903, in _resolve_lookup
    raise VariableDoesNotExist(
django.template.base.VariableDoesNotExist: Failed lookup for key [provided_quantities] in {'project_name': 'HCKSTD Herrenclub', 'project_address': 'Obere Hauptstraﬂe 15-21', 'client_name': 37, 'project_no': '25-002', 'status': '0', 'user': [<User: BK>]}
DEBUG 2024-12-12 11:15:51,940 utils (0.000) SELECT "tracker_user"."id", "tracker_user"."password", "tracker_user"."last_login", "tracker_user"."is_superuser", "tracker_user"."username", "tracker_user"."first_name", "tracker_user"."last_name", "tracker_user"."email", "tracker_user"."is_staff", "tracker_user"."is_active", "tracker_user"."date_joined", "tracker_user"."dark_mode" FROM "tracker_user" LIMIT 21; args=(); alias=default
DEBUG 2024-12-12 11:15:51,942 utils (0.000) SELECT "tracker_sectionlibrary"."id", "tracker_sectionlibrary"."name", "tracker_sectionlibrary"."section_billed_hourly" FROM "tracker_sectionlibrary" LIMIT 21; args=(); alias=default
DEBUG 2024-12-12 11:15:51,945 utils (0.000) SELECT "tracker_project"."id", "tracker_project"."project_name", "tracker_project"."project_address", "tracker_project"."client_name_id", "tracker_project"."project_no", "tracker_project"."status" FROM "tracker_project" LIMIT 21; args=(); alias=default
DEBUG 2024-12-12 11:15:51,939 base Exception while resolving variable 'additional_fee_percentage' in template 'tracker/edit_project.html'.
Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 880, in _resolve_lookup
    current = current[bit]
              ~~~~~~~^^^^^
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\context.py", line 83, in __getitem__
    raise KeyError(key)
KeyError: 'additional_fee_percentage'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 886, in _resolve_lookup
    if isinstance(current, BaseContext) and getattr(
                                            ^^^^^^^^
AttributeError: type object 'RequestContext' has no attribute 'additional_fee_percentage'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "C:\Users\BCK-CustomApp\Documents\GitHub\Django-HTMX-Finance-App\venv\Lib\site-packages\django\template\base.py", line 896, in _resolve_lookup
    current = current[int(bit)]
                      ^^^^^^^^
